date,TweetVolumeDaily,ln_tweetsDaily,H_daily,meanAbsPolarityDaily,meanPolarityDaily,meanSubjectivityDaily,stdAbsPolarityDaily,stdPolarityDaily,stdSubjectivityDaily,pressConf,month,EconBulletin,speechOtherBoard,speechPresident,n,n2,MonPolAccounts,tweetECB,whatever,dow,dec24,dec25,dec26,dec31,jan01,may01,may09,nov01,oct03,easterSun,easterMon,goodfriday,goodsat,ascension,whitMon,corpus
09may2012,6,1.7917595,0.27777779,.1666666666666667,.1666666666666667,0,0.372677996,0.372677996,0,0,5,0,0,0,130,16900,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10may2012,7,1.9459101,0.18367349,.2642857142857143,.2642857142857143,0,.4197910072832889,.4197910072832889,0,0,5,1,1,0,131,17161,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11may2012,3,1.0986123,0.33333334,0,0,0,0,0,0,0,5,0,0,0,132,17424,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12may2012,0,,,,,,,,,0,5,0,0,0,133,17689,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13may2012,4,1.9459101,0.25,0.175,0.175,0,.3031088913245535,.3031088913245535,0,0,5,0,0,0,134,17956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14may2012,9,2.3025851,0.13580248,.2222222222222222,-0.222222222,0,0.41573971,0.41573971,0,0,5,0,0,0,135,18225,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15may2012,7,1.9459101,0.14285715,.1428571428571428,.1428571428571428,0,.3499271061118826,.3499271061118826,0,0,5,0,0,0,136,18496,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16may2012,21,3.1354942,0.06122449,.1285714285714286,.1285714285714286,0.047619048,.3194382824999699,.3194382824999699,0.212958855,0,5,0,1,1,137,18769,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17may2012,3,1.3862944,0.33333334,0,0,0,0,0,0,0,5,0,0,0,138,19044,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18may2012,7,2.0794415,0.14285715,0.1,0.1,.1428571428571428,.2449489742783178,.2449489742783178,.3499271061118827,0,5,0,1,0,139,19321,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19may2012,2,1.3862944,0.5,0,0,0,0,0,0,0,5,0,0,0,140,19600,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20may2012,4,1.6094379,0.25,0,0,0,0,0,0,0,5,0,0,0,141,19881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21may2012,15,2.7725887,0.084444456,0,0,0,0,0,0,0,5,0,1,0,142,20164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22may2012,1,0,1,0,0,0,0,0,0,0,5,0,0,0,143,20449,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23may2012,11,2.3978953,0.10743802,.1522727272727273,-0.152272727,0,.3303673137334731,.3303673137334731,0,0,5,0,0,0,144,20736,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24may2012,8,2.0794415,0.15625,0.0875,0.0875,0,.2315032397181516,.2315032397181516,0,0,5,0,1,1,145,21025,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25may2012,8,2.1972246,0.125,0.125,0.125,0,.3307189138830738,.3307189138830738,0,0,5,0,1,0,146,21316,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26may2012,2,0.69314718,0.5,0,0,0,0,0,0,0,5,0,0,0,147,21609,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27may2012,0,,,,,,,,,0,5,0,0,0,148,21904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28may2012,1,0,1,0,0,0,0,0,0,0,5,0,0,0,149,22201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29may2012,2,0.69314718,0.5,0.5,0.5,0,0.5,0.5,0,0,5,0,0,0,150,22500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30may2012,5,2.5649493,0.28,.4400000000000001,0.04,0,0.392937654,.5885575587824865,0,0,5,0,0,0,151,22801,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2012,74,4.3944492,0.023374727,.2364864864864865,.2094594594594595,0,.4078865516373075,.4224026895513908,0,0,5,0,0,0,152,23104,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01jun2012,17,3.0910425,0.05882353,.2588235294117647,.1411764705882353,0,.4055625338442044,.4599345522871088,0,0,6,0,1,0,153,23409,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02jun2012,0,,,,,,,,,0,6,0,0,0,154,23716,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03jun2012,14,2.7725887,0.091836743,0,0,0,0,0,0,0,6,0,0,0,155,24025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04jun2012,18,2.9444389,0.055555556,.1111111111111111,0,0,.3142696805273545,.3333333333333333,0,0,6,0,1,0,156,24336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05jun2012,12,2.4849067,0.083333336,.2972222222222222,.2972222222222222,0.027777778,.4340716644478688,.4340716644478688,0.092128466,0,6,0,1,0,157,24649,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06jun2012,150,5.0498562,0.017244445,.2276666666666667,-0.015666667,0.016666667,.3751238314062287,.4385254331912301,.1213351648213421,1,6,0,0,0,158,24964,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2012,14,2.7080503,0.071428575,.1321428571428571,.1321428571428571,0,.3249214975833958,.3249214975833958,0,0,6,0,0,0,159,25281,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08jun2012,2,0.69314718,0.5,0,0,0,0,0,0,0,6,0,0,0,160,25600,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09jun2012,9,2.1972246,0.13580248,.1888888888888889,.1888888888888889,0,.3603838831161523,.3603838831161523,0,0,6,0,0,0,161,25921,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10jun2012,6,1.7917595,0.33333334,0.25,-0.25,0,0.25,0.25,0,0,6,0,0,0,162,26244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11jun2012,3,1.0986123,0.33333334,.6666666666666666,0,0,.4714045207910317,0.816496581,0,0,6,0,0,0,163,26569,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jun2012,15,2.8332133,0.075555563,.4988888888888889,-0.434444444,0,.4761133800023729,.5355670814803988,0,0,6,0,0,0,164,26896,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13jun2012,1,0,1,1,-1,0,0,0,0,0,6,1,0,0,165,27225,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14jun2012,22,3.713572,0.057851244,0.045454545,0.045454545,0.045454545,.2082988952252655,.2082988952252655,.2082988952252655,0,6,0,1,0,166,27556,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15jun2012,44,4.0430512,0.03409091,.1454545454545454,0.1,0.068181818,.2935999484878464,.3120223622522181,.2284062641163838,0,6,0,1,0,167,27889,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16jun2012,4,1.7917595,0.25,0.5875,0.4125,0,.4306608294238054,.6003904979261414,0,0,6,0,1,0,168,28224,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17jun2012,12,2.4849067,0.083333336,.1708333333333333,-0.054166667,0,.3243315775903145,.3625478895569829,0,0,6,0,0,0,169,28561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18jun2012,11,2.3978953,0.10743802,.2454545454545455,-0.063636364,0,.4075729412992708,.4715019083596341,0,0,6,0,0,0,170,28900,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19jun2012,5,1.6094379,0.28,0,0,0,0,0,0,0,6,0,0,0,171,29241,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20jun2012,13,2.9957323,0.10059173,.1692307692307692,.1692307692307692,0.038461538,.3243564406508925,.3243564406508925,.1332346775052983,0,6,0,0,0,172,29584,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21jun2012,7,1.9459101,0.22448982,.1428571428571428,.1428571428571428,.1428571428571428,.3499271061118827,.3499271061118827,.3499271061118827,0,6,0,0,0,173,29929,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jun2012,4,1.3862944,0.25,0,0,0,0,0,0,0,6,0,0,0,174,30276,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23jun2012,3,1.0986123,0.33333334,0,0,0,0,0,0,0,6,0,0,0,175,30625,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24jun2012,1,0,1,0,0,0,0,0,0,0,6,0,0,0,176,30976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25jun2012,5,1.6094379,0.2,0,0,0,0,0,0,0,6,0,0,0,177,31329,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26jun2012,14,2.6390574,0.10204083,0.05,0.05,0,.1802775637731994,.1802775637731994,0,0,6,0,0,0,178,31684,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27jun2012,11,2.7725887,0.10743802,.1545454545454545,.1545454545454545,0,.3340213285613425,.3340213285613425,0,0,6,0,0,0,179,32041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28jun2012,7,2.0794415,0.18367349,.1428571428571428,-0.142857143,0,.3499271061118826,.3499271061118826,0,0,6,0,0,0,180,32400,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29jun2012,10,2.3025851,0.12,0.175,0.175,0.05,.2821790211904492,.2821790211904492,0.15,0,6,0,0,0,181,32761,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30jun2012,7,2.4849067,0.26530614,.4595238095238096,.4595238095238096,0.047619048,.3789979627680246,.3789979627680246,.1166423687039609,0,6,0,0,0,182,33124,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01jul2012,23,3.1780539,0.49716449,.5304347826086956,.4434782608695652,0,.3209155145607989,.4332145637245617,0,0,7,0,0,0,183,33489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02jul2012,4,1.3862944,0.25,0,0,0,0,0,0,0,7,0,1,0,184,33856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03jul2012,2,1.0986123,0.5,0.6,0.1,0,0.1,0.6,0,0,7,0,0,0,185,34225,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04jul2012,11,2.4849067,0.10743802,.1818181818181818,0,0,.3856946079199349,.4264014327112209,0,0,7,0,0,0,186,34596,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05jul2012,154,5.1761498,0.031539887,.2633116883116883,0.08538961,0.012987013,.3775795352608496,.4523361195912404,.1132181543776798,1,7,0,0,0,187,34969,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06jul2012,25,3.7841897,0.043199997,0.118,0.106,0,.2556873090319502,.2608907817459253,0,0,7,0,1,0,188,35344,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jul2012,26,3.2580965,0.55621302,0.012820513,0.012820513,0,0.064102564,0.064102564,0,0,7,0,0,0,189,35721,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08jul2012,6,1.9459101,0.16666667,.1666666666666667,.1666666666666667,0,0.372677996,0.372677996,0,0,7,0,0,0,190,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09jul2012,79,4.3944492,0.018426536,0.079113924,0.079113924,0.012658228,.2515279377663778,.2515279377663778,.1117944413459221,0,7,0,0,0,191,36481,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10jul2012,14,2.6390574,0.081632659,0.05,0.05,0.071428571,.1802775637731995,.1802775637731995,.2575393768188563,0,7,0,0,0,192,36864,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11jul2012,2,2.0794415,0.5,0,0,0,0,0,0,0,7,0,0,0,193,37249,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jul2012,11,2.3978953,0.090909094,.3454545454545455,.3454545454545455,0,.3869781209780502,.3869781209780502,0,0,7,1,0,0,194,37636,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13jul2012,8,2.0794415,0.125,0,0,0,0,0,0,0,7,0,0,0,195,38025,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14jul2012,8,2.3025851,0.125,0.13125,0.04375,0,.2435896908738134,.2732186624299299,0,0,7,0,0,0,196,38416,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15jul2012,5,1.6094379,0.2,0.2,0.2,0,.4000000000000001,.4000000000000001,0,0,7,0,0,0,197,38809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16jul2012,14,2.6390574,0.081632659,.5285714285714286,-0.528571429,0,.4681705602335411,.4681705602335411,0,0,7,0,0,0,198,39204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17jul2012,23,3.1354942,0.33837429,.1217391304347826,-0.052173913,0.014492754,.3063906596077889,.3255357660406065,0.06797704,0,7,0,0,0,199,39601,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18jul2012,11,2.5649493,0.10743802,.1545454545454545,.1545454545454545,0,.3340213285613424,.3340213285613424,0,0,7,0,0,0,200,40000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19jul2012,8,2.0794415,0.21875,0.25,0.25,0,.4330127018922193,.4330127018922193,0,0,7,0,0,0,201,40401,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20jul2012,6,1.9459101,0.22222224,0.083333333,0.083333333,0.083333333,.1863389981249825,.1863389981249825,.1863389981249825,0,7,0,1,0,202,40804,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21jul2012,25,3.3672957,0.049599998,0.478,0.43,0,0.313075071,.3762977544445357,0,0,7,0,0,0,203,41209,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jul2012,23,3.2580965,0.051039699,0.267391304,0.045652174,0,.3711347744336965,.4551428451066719,0,0,7,0,0,0,204,41616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23jul2012,7,1.9459101,0.18367349,.2999999999999999,.2999999999999999,0,.3464101615137755,.3464101615137755,0,0,7,0,0,0,205,42025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24jul2012,9,2.3025851,0.13580248,.1888888888888889,-0.188888889,0,.3603838831161523,.3603838831161523,0,0,7,0,0,0,206,42436,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25jul2012,2,0.69314718,0.5,0,0,0,0,0,0,0,7,0,0,0,207,42849,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26jul2012,709,6.6437898,0.0055204,.3089327691584391,.1335213916314058,0.007428303,.4214364195479038,.5051931804350377,0.07995052,0,7,0,1,1,208,43264,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27jul2012,565,6.43294,0.004940089,.2128908554572271,.1002064896755162,0.027669617,.3719193366899454,.4166595357940482,.1520860420937908,0,7,0,0,0,209,43681,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28jul2012,155,5.1704841,0.009198751,.4116129032258065,0.010322581,0.003225806,.3645067084138073,.5497124401989363,0.040031205,0,7,0,0,0,210,44100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29jul2012,53,4.0430512,0.020291919,0.083018868,0.00754717,0,.2611555229957262,.2739295162089704,0,0,7,0,0,0,211,44521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30jul2012,470,6.2897158,0.004644635,.1686879432624113,0.004503546,0.05106383,.3420924411880389,0.381395567,.1998641458011481,0,7,0,0,0,212,44944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31jul2012,287,5.8141303,0.007709211,.2102787456445993,0.03466899,0.01184669,.3885879812410282,.4404722819867672,0.095540298,0,7,0,0,0,213,45369,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01aug2012,161,5.1357985,0.011457892,.2484472049689441,0.098136646,0.01242236,.3602717383775116,.4264867381872736,0.110761208,0,8,0,0,0,214,45796,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02aug2012,1587,7.4518223,0.003587355,.3363684099978996,-0.146597353,0.020541903,.4240513156073596,.5210301732725997,.1256831798081809,1,8,0,0,0,215,46225,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03aug2012,503,6.2897158,0.005995834,.3047382372432074,0.001822399,0.062624254,0.407514696,.5088519424757378,.2307276758556648,0,8,0,0,0,216,46656,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04aug2012,198,5.4071717,0.007958371,.1664141414141414,0.052777778,0,.3560030220647186,.3894179301915333,0,0,8,0,0,0,217,47089,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05aug2012,73,4.59512,0.042972416,0.095205479,0.007534247,0.016894977,.2549730557295375,.2720635543293062,0.08278326,0,8,0,0,0,218,47524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06aug2012,164,5.2470241,0.009964307,.2929878048780488,-0.218597561,.1219512195121951,.4436849297919069,.4846785296123828,.3272294601219202,0,8,0,0,0,219,47961,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07aug2012,132,4.9698133,0.011478421,0.196969697,-0.003030303,0.079545455,.3639408447476951,0.413812539,.2670656020768534,0,8,0,0,0,220,48400,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08aug2012,35,3.8501475,0.038367346,.1528571428571429,0.058571429,0,.3357173252142038,.3641988691999616,0,0,8,0,0,0,221,48841,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09aug2012,53,4.0943446,0.021003917,0.062893082,0.016352201,0,.2089868118333597,.2176318744294851,0,0,8,1,0,0,222,49284,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10aug2012,15,3.0910425,0.06666667,0.34,.1133333333333333,0,.4270831300812524,.5339995838533543,0,0,8,0,0,0,223,49729,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11aug2012,5,2.1972246,0.28,0.14,0.14,0,0.28,0.28,0,0,8,0,0,0,224,50176,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12aug2012,3,1.0986123,0.33333334,.6666666666666666,.6666666666666666,0,.4714045207910317,.4714045207910317,0,0,8,0,0,0,225,50625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13aug2012,13,2.5649493,0.07692308,.3615384615384615,-0.253846154,0,.4633298568115567,.5300440977523758,0,0,8,0,0,0,226,51076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14aug2012,59,4.1588831,0.026141914,0.083050847,0.059322034,.2457627118644068,.2187425871851074,.2263330709508284,0.405187562,0,8,0,0,0,227,51529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15aug2012,24,3.2188759,0.045138892,.5458333333333333,.5458333333333333,0.083333333,.4707964587330236,.4707964587330236,.2763853991962833,0,8,0,0,0,228,51984,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16aug2012,13,2.7725887,0.07692308,.6038461538461538,.6038461538461538,0.076923077,.4789658484940953,.4789658484940953,.2664693550105965,0,8,0,0,0,229,52441,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17aug2012,81,4.4067192,0.026367933,.1993827160493827,-0.111728395,0,.3670447400287143,.4024823901475761,0,0,8,0,0,0,230,52900,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18aug2012,8,2.1972246,0.1875,0.125,0.125,0.1,.3307189138830738,.3307189138830738,.2645751311064591,0,8,0,0,0,231,53361,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19aug2012,14,2.7080503,0.081632659,.2821428571428571,.2607142857142857,0,.3652822503886271,.3808723874346945,0,0,8,0,0,0,232,53824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20aug2012,79,4.5108595,0.016824227,.5246835443037975,.4474683544303797,0.012658228,.4884017734006048,.5600010586663373,.1117944413459221,0,8,0,0,0,233,54289,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21aug2012,39,3.9318256,0.032215647,.2551282051282051,-0.167948718,0.038461538,.3756694659750899,.4219137078329296,.1748484832946905,0,8,0,0,0,234,54756,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22aug2012,22,3.1354942,0.045454547,0.090909091,0.090909091,0.045454545,.2447802185061138,.2447802185061138,.1437398936440172,0,8,0,0,0,235,55225,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23aug2012,5,1.6094379,0.2,0.34,0.34,0,.4270831300812524,.4270831300812524,0,0,8,0,0,0,236,55696,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24aug2012,12,2.4849067,0.083333336,0.2,-0.033333333,0,.3535533905932738,.4048319267163706,0,0,8,0,0,0,237,56169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25aug2012,16,2.8903718,0.0625,0.1875,0.0625,0,.3903123748998999,.4284784125250652,0,0,8,0,0,0,238,56644,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26aug2012,244,5.6131282,0.007121741,.3558743169398907,-0.319808743,0.00204918,.4676386351971862,.4930058725602876,0.03194356,0,8,0,0,0,239,57121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27aug2012,23,3.1780539,0.047258981,.1260869565217391,-0.034782609,0.02173913,.2765743728961726,.3019627037899734,.1019655599961615,0,8,0,0,0,240,57600,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28aug2012,125,4.8598123,0.014656001,0.0952,0.036,0.056,.2727213963003269,.2866077458827656,.2299217258111984,0,8,0,0,0,241,58081,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29aug2012,277,5.6903596,0.00759817,.5418170878459687,.2995788206979543,0.027677497,.4742626039292832,.6547849298486423,.1283832208153226,0,8,0,1,1,242,58564,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30aug2012,85,4.6539602,0.021730104,.3841176470588235,.2558823529411764,0.005882353,.4600646862898024,.5419687295464825,0.053912655,0,8,0,1,0,243,59049,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31aug2012,106,4.7957907,0.021715913,.1014150943396226,-0.012735849,0,.2866904144446148,.3038325414486523,0,0,8,0,0,0,244,59536,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01sep2012,23,3.2580965,0.043478262,.3391304347826087,.3391304347826087,0,.4331272836665139,.4331272836665139,0,0,9,0,0,0,245,60025,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02sep2012,34,3.7841897,0.031141868,.2558823529411764,.1382352941176471,0.058823529,.4292203441196936,.4802050455931806,.2352941176470589,0,9,0,0,0,246,60516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03sep2012,349,5.9864521,0.009942447,.4813753581661891,0.093982808,0.008595989,.4860929546279301,.6776251380997196,0.092315207,0,9,0,0,0,247,61009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04sep2012,158,5.1817837,0.011136036,.2588607594936709,0.061392405,0.009493671,.3993871486867497,.4719639392393408,0.088437903,0,9,0,0,0,248,61504,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05sep2012,213,5.6131282,0.010205206,0.179264476,-0.053599374,0.01799687,.3459153279956019,.3859018962253248,.1037359212468014,0,9,0,0,0,249,62001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06sep2012,1565,7.5766096,0.003248783,0.328493078,-0.039238552,0.027486688,.4061316196500789,.5208751584291067,.1537072416461527,1,9,0,0,0,250,62500,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07sep2012,669,6.6411819,0.004622834,.2243522670652716,.1043223716990533,0.019880419,.3851137082964124,.4333166865217936,.1346289282846212,0,9,0,1,0,251,63001,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08sep2012,154,5.2522736,0.012987013,.1748917748917749,0.079437229,0.044155844,.3462916654790511,.3797298738371627,0.194731588,0,9,0,0,0,252,63504,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09sep2012,119,5.2729998,0.014900079,.3453781512605042,-0.017647059,0.023809524,.4394150065082758,.5586234837774642,.1388321879725071,0,9,0,0,0,253,64009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10sep2012,187,5.4638319,0.016671909,.1276737967914439,0.068315508,0.005347594,.3161424668829991,.3340354009948502,0.072931453,0,9,0,0,0,254,64516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11sep2012,90,4.7184987,0.095555566,0.167962963,0.093148148,0.045925926,.3498873520464625,.3767706710267579,.1989216470712157,0,9,0,1,0,255,65025,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12sep2012,50,4.0430512,0.0232,0.206,0.092,0.04,.3610595518747567,.4053837687919929,.1685229954635273,0,9,0,0,0,256,65536,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13sep2012,49,4.1896548,0.027072052,.2374149659863946,.1394557823129252,0.020408163,.3714061441984433,.4181632155058186,.1413919026586839,0,9,1,0,0,257,66049,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14sep2012,877,6.8585649,0.004674118,.2592360319270239,0.024914481,0.007981756,.4166505801946027,.4900819266745158,0.085720022,0,9,0,0,0,258,66564,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
